201,"[0.22027355 0.10832247 0.16704109 0.29667388 0.12883657 0.41990726
 0.37013374 0.42577679 0.15659821 0.16851079 0.32033757 0.17957018
 0.24117732 0.11929619 0.16475765 0.1590541  0.36424261 0.15893845
 0.13157972 0.28432427 0.12929965 0.37416917 0.37138783 0.55676873
 0.30684443 0.0547746  0.01371846 0.09953293 0.06024528 0.08232024
 0.11396719 0.09288526 0.59320719 0.02847815 0.12661705 0.15181433
 0.15354393 0.31810009 0.06079842 0.66466474 0.16685155 0.
 0.00167348 0.01132554 0.01104376 0.00482493 0.09020886 0.0415004 ]",siamese,['siamese']
202,"[0.3583393  0.13622302 0.14018338 0.09056165 0.10003357 0.26936981
 0.49281117 0.15178287 0.16627813 0.32953346 0.33947316 0.19979963
 0.19927934 0.13795567 0.28250987 0.21623426 0.27056002 0.04653761
 0.10922559 0.18246682 0.15154492 0.15320865 0.78071077 0.13482208
 0.13081702 0.15861704 0.11114435 0.00783745 0.00922345 0.05403544
 0.11908828 0.36525092 0.59445093 0.17023626 0.04955113 0.13983879
 0.41615032 0.13559323 0.09941641 0.14597138 0.2077304  0.09283261
 0.20832741 0.         0.17793121 0.41986702 0.10146744 0.24385658]",siamese,['ragdoll']
203,"[0.2544074  0.09473883 0.07067351 0.2084218  0.18110607 0.10773337
 0.33395292 0.5051807  0.27085454 0.22417717 0.31069131 0.32308771
 0.24532667 0.16238353 0.13988715 0.18993346 0.36889846 0.09609872
 0.04070342 0.07777895 0.37747804 0.22024819 0.20744486 0.59458599
 0.18946281 0.17463902 0.23745951 0.31993827 0.08945129 0.06349364
 0.10667911 0.10417275 0.53324985 0.10560229 0.05658618 0.13414877
 0.03382031 0.08305824 0.18379227 0.72364229 0.10295621 0.
 0.         0.04183428 0.02149234 0.0203789  0.26142136 0.19038428]",siamese,['ragdoll']
204,"[0.48742775 0.07934218 0.09864767 0.12858318 0.07936473 0.09859842
 0.45927643 0.33178054 0.26214153 0.35847101 0.30390637 0.18266034
 0.13833259 0.12126459 0.1064061  0.15720572 0.54911678 0.09671541
 0.0820159  0.14091726 0.15348104 0.13931751 0.33901809 0.15082803
 0.12415659 0.36952113 0.42965588 0.17754027 0.20616287 0.21296868
 0.05571216 0.15111706 0.9156359  0.0731059  0.16012915 0.14306668
 0.06212151 0.05508135 0.04662889 0.09275532 0.04938972 0.
 0.         0.         0.16764419 0.1803018  0.05456567 0.16265328]",siamese,['siamese']
205,"[0.80633142 0.08969686 0.05948433 0.08340437 0.0982648  0.11556118
 0.14535367 0.22789655 0.34355055 0.23473634 0.16518265 0.13027323
 0.07103769 0.06624343 0.04254279 0.08115155 0.8482685  0.00639023
 0.07738094 0.1218479  0.16996381 0.08332625 0.12034502 0.20749577
 0.35105329 0.18781663 0.05651558 0.02056057 0.03479782 0.03284043
 0.00657293 0.04163874 0.78721818 0.         0.         0.
 0.00741167 0.03794792 0.00983651 0.07994125 0.54782952 0.265602
 0.00935643 0.01064646 0.         0.00119525 0.0063011  0.0374376 ]",siamese,['siamese']
206,"[0.19124919 0.12484317 0.20665674 0.18106237 0.12035508 0.28781533
 0.55242356 0.35953121 0.29956785 0.25281928 0.28350729 0.23589119
 0.10454732 0.06663006 0.05072096 0.18157094 0.17435335 0.1270987
 0.05513942 0.16663912 0.18144762 0.50993334 0.51637649 0.38331907
 0.09129268 0.11782318 0.08010596 0.03882806 0.03244991 0.01827632
 0.02744947 0.42874551 0.         0.20785107 0.         0.19490636
 0.00741553 0.42109743 0.67228639 0.49731405 0.11884417 0.11428222
 0.11200182 0.04754281 0.00986481 0.         0.         0.00740011]",siamese,['siamese']
207,"[0.47047536 0.03714168 0.08357794 0.20094006 0.15169463 0.16973799
 0.39535174 0.24949345 0.33858879 0.24484989 0.32082228 0.32958919
 0.08222639 0.13470916 0.12478845 0.18140929 0.72977459 0.09477435
 0.18178294 0.03238185 0.0377198  0.04058904 0.2304057  0.38216199
 0.40590071 0.08567472 0.03790642 0.17095721 0.03635112 0.05010839
 0.07207755 0.10179483 0.80713038 0.         0.01883414 0.00212624
 0.00941483 0.00884632 0.05037362 0.10625687 0.53765045 0.07860864
 0.02548356 0.04682676 0.01164587 0.         0.06291541 0.17889358]",siamese,['siamese']
208,"[0.49006534 0.17337184 0.08567485 0.12188195 0.13821426 0.11750282
 0.28850681 0.17284575 0.22711056 0.41030354 0.35609096 0.27155303
 0.21049698 0.12647644 0.13195151 0.25174264 0.1920593  0.04221666
 0.11364066 0.13647146 0.30081116 0.15000132 0.45383359 0.22170305
 0.17455126 0.29417853 0.23023227 0.36434838 0.22779831 0.16271329
 0.08056147 0.4172095  0.         0.         0.         0.
 0.         0.29203948 0.78471999 0.22226285 0.20646347 0.34481786
 0.13810067 0.25252491 0.07183008 0.         0.         0.        ]",siamese,['bengal']
209,"[0.20104059 0.14699821 0.16342931 0.26318682 0.11129247 0.20742206
 0.46855723 0.33670983 0.21291871 0.34285667 0.30328401 0.18892746
 0.11476627 0.15444442 0.21570044 0.28205946 0.21450328 0.07682077
 0.1024326  0.14734665 0.16303629 0.16978085 0.41042188 0.40879923
 0.23943295 0.3459414  0.23738914 0.12173831 0.09359592 0.11987743
 0.09459647 0.4946286  0.02379305 0.04147944 0.04734677 0.
 0.         0.31187385 0.56273539 0.6982107  0.12310753 0.1504135
 0.09525453 0.04642336 0.06639944 0.09704181 0.10435217 0.14252518]",siamese,['siamese']
210,"[0.40743114 0.18343797 0.21913051 0.18203959 0.18829843 0.14232739
 0.27151622 0.27252077 0.29815139 0.32847562 0.26920909 0.21201226
 0.18047598 0.20790822 0.20945083 0.28567727 0.20784028 0.16829344
 0.03769881 0.24156703 0.25384231 0.13051113 0.23057212 0.25625627
 0.28482333 0.53672221 0.20708636 0.33590218 0.16307192 0.18302842
 0.18636947 0.22060943 0.52477129 0.3661734  0.08840277 0.20309551
 0.00988353 0.06017826 0.28328422 0.14918567 0.03928964 0.03710117
 0.28796532 0.38844172 0.1697956  0.17290189 0.09091008 0.36266024]",siamese,['ragdoll']
211,"[0.43636056 0.16498765 0.12885676 0.11393552 0.11447343 0.13981595
 0.2227902  0.32090706 0.3045633  0.48654104 0.32904821 0.14882431
 0.16277955 0.13809884 0.17859463 0.17362832 0.34580575 0.26527571
 0.15002107 0.11016149 0.27090914 0.25026927 0.19053537 0.19291459
 0.39594247 0.61380867 0.13041465 0.05097408 0.09156092 0.05138675
 0.01937362 0.03635754 0.48918795 0.28431092 0.         0.
 0.00506054 0.         0.11325631 0.28623812 0.72360697 0.244299
 0.04190552 0.00543976 0.         0.00169553 0.         0.        ]",siamese,['siamese']
212,"[0.3575439  0.18109779 0.11999098 0.17303643 0.1777657  0.20543935
 0.375839   0.30757258 0.32644514 0.31676994 0.31241655 0.24821504
 0.1613127  0.21935219 0.1742701  0.12137967 0.40394365 0.34687458
 0.23332388 0.0734324  0.07911353 0.02843576 0.22051096 0.32205003
 0.55053638 0.16156442 0.25417227 0.28925893 0.08031947 0.04077689
 0.04470759 0.09841735 0.31245845 0.70380537 0.43914289 0.14204259
 0.30180485 0.01196904 0.30273463 0.03676766 0.01815578 0.07383958
 0.03985347 0.024872   0.04178139 0.         0.00281875 0.00575622]",siamese,['ragdoll']
213,"[0.28268985 0.08299105 0.10781707 0.15073652 0.13196882 0.21381354
 0.48260037 0.2990456  0.24293482 0.25519404 0.37818423 0.4061659
 0.15983042 0.11642162 0.07396758 0.12916342 0.2538321  0.08125907
 0.13692228 0.31823778 0.15483171 0.27858994 0.52037897 0.22033617
 0.18193038 0.21775805 0.27358174 0.46862464 0.06679909 0.03103981
 0.03454424 0.08014727 0.50317187 0.08218424 0.16684685 0.0557102
 0.05551774 0.09366067 0.60244616 0.2837695  0.21154376 0.16909474
 0.19525643 0.14572256 0.11151087 0.05301173 0.         0.32534972]",siamese,['siamese']
214,"[0.4859461  0.10136481 0.11243228 0.17841256 0.28929367 0.37895983
 0.33749728 0.29081406 0.17805258 0.17714724 0.26642263 0.14592444
 0.11011199 0.18659688 0.20653603 0.19588743 0.41282562 0.08655551
 0.08468614 0.14762469 0.13061068 0.61277102 0.36165974 0.30914113
 0.18520893 0.15910575 0.26471516 0.08879801 0.04951418 0.03482837
 0.0483401  0.17500644 0.31680158 0.08879358 0.12638032 0.22580646
 0.11177074 0.88962038 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.14448116]",siamese,['rblue']
215,"[0.28314393 0.04918128 0.14699699 0.14740988 0.10321718 0.15557492
 0.54609164 0.40972601 0.43051377 0.14368095 0.10475713 0.08547689
 0.13372218 0.18054379 0.1624932  0.26828287 0.45161247 0.01828604
 0.02133167 0.01625854 0.01116079 0.06071418 0.1827956  0.40697604
 0.70531834 0.12081685 0.09912682 0.02044489 0.00382719 0.00885751
 0.02446796 0.2629284  0.31882658 0.04487081 0.05967333 0.04548172
 0.         0.11720004 0.19825859 0.38207703 0.82855368 0.01001722
 0.00438616 0.0104243  0.         0.00737908 0.         0.06998327]",siamese,['siamese']
216,"[0.4796954  0.12125253 0.07033252 0.21673936 0.0661746  0.09623433
 0.42775022 0.39068806 0.38590283 0.32168015 0.14389726 0.09983273
 0.09811188 0.08102031 0.13172028 0.19340997 0.66062906 0.10055882
 0.01615962 0.02549341 0.01402261 0.03575143 0.25784427 0.21383307
 0.36688341 0.52111034 0.12121342 0.02114383 0.07912311 0.00855573
 0.06105954 0.08661384 0.86488959 0.15669411 0.02279417 0.03794934
 0.0320757  0.         0.08019891 0.14307412 0.41518871 0.15715852
 0.00899804 0.00628409 0.         0.00660062 0.01009813 0.01326091]",siamese,['siamese']
217,"[0.16116712 0.04722165 0.09971991 0.06848949 0.11830819 0.15913659
 0.36002921 0.52387212 0.3970034  0.32475979 0.34623112 0.24834379
 0.18779826 0.1242296  0.10732465 0.08321706 0.16631042 0.03988471
 0.22160786 0.10583147 0.06573448 0.15553736 0.36783279 0.40533845
 0.25861295 0.40533133 0.52744738 0.15318541 0.1700237  0.08060118
 0.06763585 0.09750247 0.29409806 0.00197244 0.0304924  0.05897995
 0.         0.14506337 0.44166069 0.57494009 0.27480061 0.13630243
 0.17783111 0.         0.09840723 0.16387595 0.32449315 0.30802212]",siamese,['ragdoll']
218,"[0.21967624 0.04183146 0.08916675 0.14250348 0.23581687 0.21264557
 0.42417715 0.45985429 0.33960235 0.24988445 0.25012214 0.16147804
 0.11324401 0.22177862 0.25335895 0.19210834 0.10053786 0.01819082
 0.015481   0.10429054 0.28532877 0.23157509 0.30037334 0.43217715
 0.57690261 0.1738785  0.19666551 0.12890863 0.0601724  0.18795169
 0.22014124 0.24627314 0.         0.01351233 0.         0.
 0.01032338 0.24290302 0.16893683 0.82026495 0.46666707 0.1132737
 0.00741826 0.         0.01736924 0.         0.06939273 0.05961192]",siamese,['siamese']
219,"[0.51052162 0.1510316  0.15283799 0.29313026 0.16646472 0.32150949
 0.25885158 0.23148059 0.21909348 0.42590777 0.25817955 0.07161648
 0.08461936 0.0969811  0.15422772 0.11861334 0.73938665 0.10413364
 0.08277137 0.14700606 0.17568306 0.22265626 0.16793951 0.14033549
 0.10523378 0.46461984 0.23405572 0.04757316 0.00959642 0.02214515
 0.02004494 0.0262351  0.94401854 0.13410867 0.1398021  0.18474999
 0.03939687 0.14203307 0.11490964 0.02235717 0.         0.
 0.00538609 0.00196425 0.         0.02145373 0.02619579 0.02361671]",siamese,['siamese']
220,"[0.55918602 0.0720185  0.24763695 0.17015207 0.15015247 0.21069142
 0.27878478 0.31709512 0.34971385 0.25216979 0.25120652 0.24475353
 0.0916283  0.05887419 0.11205442 0.11543457 0.67999506 0.08053142
 0.11815612 0.06615721 0.0567982  0.08478544 0.18304708 0.29323263
 0.33294389 0.40408464 0.29136589 0.13756671 0.02599335 0.01276519
 0.03309981 0.05466845 0.84437276 0.12218333 0.1861821  0.11642518
 0.05176621 0.00798592 0.24510862 0.32776324 0.22545745 0.02380811
 0.02364174 0.         0.         0.01648905 0.01827672 0.03277246]",siamese,['rblue']
221,"[0.29956582 0.10277075 0.09881477 0.15503104 0.18273119 0.25512965
 0.39508482 0.41199225 0.29015891 0.40424361 0.32033204 0.12235452
 0.09903575 0.10498175 0.19798808 0.12794996 0.30815596 0.06129338
 0.08113673 0.05867187 0.22083885 0.33242267 0.16220776 0.27820237
 0.32696913 0.63694239 0.33104096 0.06696978 0.01959959 0.02723203
 0.01250255 0.0177593  0.86870459 0.18878745 0.0718742  0.03573701
 0.08085813 0.10614134 0.08588305 0.30245721 0.27702631 0.02370899
 0.06349726 0.01497074 0.01481998 0.         0.05518968 0.0422027 ]",siamese,['siamese']
222,"[2.63626667e-01 1.33154780e-01 1.68632580e-01 3.44876168e-01
 3.75260566e-01 1.52070033e-01 1.27338975e-01 1.52545779e-01
 2.54137758e-01 1.57194651e-01 3.41326195e-01 3.95729522e-01
 3.62430138e-01 1.44005572e-01 1.63448786e-01 1.44058151e-01
 1.68994133e-01 5.69303286e-02 1.69455529e-01 4.21323416e-01
 7.69860457e-01 2.51952315e-01 6.70478906e-02 1.56969697e-01
 1.88436014e-01 1.74082165e-01 6.89979159e-02 0.00000000e+00
 6.33586541e-04 3.12408418e-03 3.40811033e-02 7.01868885e-02
 6.28724962e-02 4.39226035e-02 6.48774480e-02 6.87011484e-01
 7.14800874e-01 8.35685491e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",siamese,['siamese']
223,"[0.25780016 0.05038624 0.05701375 0.09211781 0.10126447 0.37471862
 0.45732681 0.24483199 0.16568769 0.25600449 0.43653923 0.38952534
 0.15134336 0.09090863 0.10300046 0.14979825 0.31023803 0.00741889
 0.01173902 0.04575354 0.11092583 0.24556202 0.5203913  0.25806304
 0.0786965  0.3123311  0.47630787 0.2928093  0.11970558 0.01241039
 0.11010565 0.22022767 0.07542014 0.00981749 0.00583269 0.05701338
 0.0388664  0.14942481 0.90188976 0.26776803 0.00865738 0.046855
 0.         0.         0.         0.         0.08498508 0.26924865]",siamese,['ragdoll']
224,"[0.36426274 0.14688253 0.18246025 0.24804872 0.3127539  0.25514008
 0.42680903 0.40977472 0.26325419 0.12794234 0.16360394 0.07850959
 0.12461069 0.12866706 0.18598154 0.22945882 0.53440159 0.02324548
 0.11412004 0.27664247 0.28709021 0.09399066 0.36201546 0.39465319
 0.39688604 0.17863341 0.14135518 0.10381254 0.04268333 0.05059642
 0.03794067 0.14230481 0.77653478 0.01146564 0.04499032 0.05677018
 0.00801351 0.04216644 0.09460173 0.58062535 0.06885897 0.1053639
 0.0155323  0.         0.0148126  0.         0.         0.16551136]",siamese,['siamese']
225,"[0.4231417  0.0697139  0.16204837 0.30386023 0.28627492 0.18150368
 0.33727816 0.35263686 0.4114176  0.29821088 0.16794454 0.09204669
 0.08703785 0.14182206 0.12311087 0.08232022 0.61680979 0.08068642
 0.21921971 0.13485736 0.17352719 0.09348759 0.12960562 0.40341775
 0.5462804  0.12933086 0.05737491 0.02437324 0.02980919 0.06090099
 0.05489173 0.04184722 0.79259231 0.11207788 0.21149625 0.18038669
 0.28684247 0.00443974 0.13458212 0.17124513 0.38769568 0.
 0.         0.         0.         0.         0.         0.04384592]",siamese,['siamese']
226,"[0.24643277 0.09247969 0.1252822  0.19727551 0.15993629 0.18733252
 0.32599048 0.43495363 0.39375786 0.31928923 0.33829793 0.21742927
 0.17694508 0.1865547  0.1403676  0.12429993 0.38857133 0.02747749
 0.23077735 0.35893425 0.16977863 0.20305942 0.2909633  0.35061659
 0.38324125 0.20314637 0.24182154 0.16790644 0.1395547  0.07172688
 0.20590959 0.21606531 0.37400413 0.05945781 0.10222044 0.06066772
 0.14557469 0.02214787 0.21573559 0.68273727 0.27976179 0.00336395
 0.04760126 0.03765776 0.08398427 0.09969848 0.32620402 0.32052671]",siamese,['siamese']
227,"[0.30701331 0.12944965 0.16088532 0.24194439 0.15124074 0.15860319
 0.41571464 0.29072257 0.35305176 0.32868983 0.30670332 0.15530675
 0.12439359 0.11168693 0.1875134  0.29192253 0.10847532 0.03492546
 0.06683278 0.22000201 0.20937164 0.32343572 0.38384313 0.35108
 0.53001408 0.31901834 0.29309712 0.11756779 0.14400592 0.06760042
 0.02783977 0.08128746 0.2586147  0.0252517  0.         0.
 0.03638041 0.38095372 0.12977736 0.13240655 0.20696917 0.63039763
 0.51410633 0.05145718 0.09509694 0.14947751 0.         0.11436926]",siamese,['siamese']
228,"[0.65330256 0.22183847 0.13348667 0.15418272 0.10475291 0.20784099
 0.21679221 0.14816004 0.32401969 0.16918897 0.26505119 0.18010269
 0.21745754 0.16101721 0.14069417 0.17308724 0.70514572 0.18627355
 0.14349676 0.20509573 0.12220505 0.21721948 0.12420696 0.11499551
 0.40848235 0.16192786 0.21260215 0.25596813 0.07080931 0.02266799
 0.05584008 0.04693253 0.81349738 0.         0.01226382 0.02637226
 0.00710157 0.04201823 0.03903438 0.04616322 0.57126945 0.04886821
 0.00415422 0.         0.0064258  0.         0.054074   0.0136382 ]",siamese,['siamese']
229,"[0.24338863 0.13371408 0.08385449 0.1833178  0.15120589 0.34484636
 0.442175   0.32016781 0.24404276 0.31689036 0.42305087 0.22182117
 0.13570383 0.12860994 0.09619632 0.10037096 0.42755125 0.28783373
 0.03099485 0.07477565 0.0599872  0.28362171 0.51013128 0.52438545
 0.22578775 0.04319456 0.07165683 0.03692054 0.08417396 0.10692415
 0.1070988  0.13861438 0.61267559 0.10265741 0.00439946 0.11962219
 0.0658872  0.00324326 0.19618332 0.47285539 0.50735756 0.01625889
 0.00580669 0.         0.04226107 0.         0.16857597 0.21311   ]",siamese,['bengal']
230,"[0.31306888 0.10639871 0.18732153 0.25259657 0.17960856 0.17112789
 0.39531738 0.29726512 0.28701866 0.22795437 0.30891183 0.37472217
 0.15802317 0.12153111 0.14806783 0.23180833 0.13655315 0.01588806
 0.07938164 0.07952461 0.17248581 0.17940607 0.40348868 0.4215562
 0.4061612  0.16064374 0.18342584 0.46407937 0.07367761 0.0525066
 0.10351355 0.32762195 0.02144853 0.         0.         0.
 0.03507653 0.26107228 0.56696711 0.29649793 0.05050569 0.03453813
 0.12235814 0.69668959 0.09050786 0.04911    0.06905298 0.03639705]",siamese,['siamese']
231,"[0.47978433 0.14790897 0.21018613 0.21396943 0.1324859  0.24030738
 0.37773394 0.30835126 0.26491278 0.3380245  0.2346505  0.22931173
 0.13761582 0.08565272 0.10012031 0.12854016 0.75476115 0.08360449
 0.10714204 0.12606611 0.11808936 0.13207117 0.18880474 0.17540307
 0.2686712  0.39783739 0.08367882 0.21411702 0.0823169  0.0081838
 0.01393449 0.08847709 0.86459222 0.03138116 0.15212135 0.0294926
 0.08053112 0.08093962 0.01630006 0.19646797 0.20505263 0.36159473
 0.         0.         0.01675429 0.00224126 0.         0.04999895]",siamese,['siamese']
232,"[0.26328627 0.07200882 0.27788547 0.17571935 0.15919087 0.2980836
 0.56575376 0.29420618 0.12819224 0.11872106 0.27320256 0.14232668
 0.09612976 0.09359013 0.18261871 0.34611152 0.36396879 0.07706264
 0.1108487  0.08202703 0.23723088 0.21720548 0.53559791 0.42951292
 0.06173873 0.09262344 0.10450712 0.0276195  0.02994256 0.01724284
 0.03524296 0.49117995 0.28172026 0.14728994 0.07568423 0.10558773
 0.         0.13937737 0.2679888  0.88699417 0.05620749 0.00257037
 0.00990551 0.026902   0.00404312 0.00471122 0.00579021 0.        ]",siamese,['siamese']
233,"[1.70374441e-01 5.81387040e-02 2.67285289e-01 3.74074058e-01
 5.09187096e-01 1.91363430e-01 9.64723252e-02 1.27553045e-01
 1.58981240e-01 1.42772312e-01 2.07910370e-01 5.08270351e-01
 1.65293988e-01 2.22421797e-01 9.26706797e-02 4.63207484e-02
 1.17038996e-02 7.42329907e-02 5.43987980e-01 3.98581262e-01
 7.23479112e-01 1.24218812e-01 8.34842513e-03 3.07097037e-03
 6.02037506e-03 5.43298995e-03 1.46611149e-02 6.06015359e-03
 9.23770982e-04 8.47700951e-03 4.87278024e-04 1.55140644e-02
 1.10972269e-01 0.00000000e+00 1.90071662e-02 0.00000000e+00
 0.00000000e+00 1.25386735e-01 3.39285217e-02 9.04773744e-02
 2.98598152e-01 3.29757122e-01 6.71627878e-01 5.55749329e-01
 5.36136007e-02 1.70199951e-02 3.54783556e-02 0.00000000e+00]",siamese,['rblue']
234,"[2.99898701e-01 6.44138312e-02 6.93960941e-02 2.32463801e-01
 2.23370706e-01 3.28207456e-01 4.30230143e-01 3.98359304e-01
 2.42093324e-01 2.14367641e-01 1.96682615e-01 9.96191380e-02
 6.93088577e-02 1.19441534e-01 1.13135675e-01 4.00765901e-01
 2.75420923e-01 2.46958957e-02 9.84759906e-03 6.18532861e-02
 9.22977801e-02 1.46786449e-01 3.50877434e-01 5.93247471e-01
 8.78635193e-02 1.48949608e-01 1.34599898e-01 2.86425520e-02
 1.00080350e-02 5.43907562e-02 1.00272112e-01 5.93743567e-01
 2.08885631e-03 0.00000000e+00 1.22657281e-02 0.00000000e+00
 0.00000000e+00 9.76395515e-02 2.77098799e-01 8.50251223e-01
 2.94016509e-02 5.89101648e-03 8.35334906e-04 7.51834071e-04
 0.00000000e+00 9.74168921e-02 2.95532875e-02 4.23481933e-01]",siamese,['siamese']
235,"[0.08548784 0.16550565 0.12726396 0.085197   0.0964073  0.11873369
 0.33787752 0.455153   0.40330643 0.31835084 0.33814159 0.20784994
 0.27052682 0.27522101 0.12609091 0.10369463 0.17610426 0.12588603
 0.076286   0.04481825 0.06603438 0.20664252 0.62673605 0.5168737
 0.18915136 0.17678756 0.10748333 0.06469763 0.         0.04366958
 0.16802652 0.35409481 0.23743887 0.09441825 0.01287769 0.05142903
 0.11576045 0.09415684 0.16774998 0.93026461 0.09367259 0.07527799
 0.02501039 0.02605075 0.         0.0081756  0.         0.01692845]",siamese,['siamese']
236,"[0.33347704 0.12987138 0.24244128 0.20936255 0.06529606 0.20833903
 0.31474433 0.33971293 0.32605463 0.2939279  0.42511645 0.23651451
 0.18130848 0.13809078 0.13379715 0.08925578 0.34987062 0.10735442
 0.03815588 0.15838019 0.07108645 0.19030735 0.29127956 0.6563339
 0.43168395 0.21507829 0.17018054 0.04982743 0.07401409 0.10708496
 0.03495003 0.02041135 0.49945747 0.26379816 0.06971594 0.22603229
 0.14270622 0.22564564 0.22339168 0.70399085 0.05671743 0.04337595
 0.         0.01293472 0.         0.00568507 0.03630609 0.03997229]",ragdoll,['ragdoll']
237,"[0.46245937 0.11894042 0.25238519 0.13336686 0.09745038 0.1002784
 0.25043033 0.33664078 0.1820228  0.32611337 0.48000435 0.09653834
 0.08623731 0.08978477 0.1581437  0.27421002 0.40741804 0.06997707
 0.08562033 0.13505615 0.1267982  0.06596733 0.31168777 0.56953174
 0.25643172 0.24627256 0.08159003 0.01334591 0.0255129  0.04536543
 0.01526106 0.47477714 0.3439743  0.1644496  0.07942529 0.11008351
 0.13903169 0.01582452 0.48661522 0.74894789 0.06669742 0.11559111
 0.02719388 0.         0.         0.01292085 0.00175614 0.0139403 ]",ragdoll,['siamese']
238,"[0.49360422 0.23890649 0.17473993 0.07661137 0.05204937 0.15178798
 0.39931669 0.19457882 0.248045   0.34492099 0.35258993 0.12240452
 0.05592149 0.06632868 0.18688837 0.27849316 0.55811668 0.12249235
 0.16559697 0.05825188 0.04009118 0.16939207 0.63383747 0.21198736
 0.19580573 0.07348259 0.10931306 0.0187681  0.02543463 0.02760022
 0.09406192 0.31527561 0.         0.         0.         0.
 0.         0.14916781 0.89434095 0.39899879 0.11115657 0.
 0.03321454 0.07241685 0.         0.         0.         0.        ]",ragdoll,['ragdoll']
239,"[0.44116137 0.17698063 0.09203647 0.06516155 0.06377631 0.09437084
 0.43805581 0.27728965 0.29177134 0.33184175 0.36642461 0.24614641
 0.13609641 0.16669326 0.15630484 0.13688481 0.04345526 0.05746335
 0.03843443 0.03322505 0.01367805 0.03219925 0.28701733 0.14125831
 0.26218311 0.62580093 0.55392444 0.29523431 0.13488486 0.09157269
 0.07488239 0.04607087 0.51225599 0.24299642 0.04926646 0.02660628
 0.         0.         0.         0.         0.         0.65713942
 0.49158972 0.         0.03746334 0.01046172 0.00947499 0.01777824]",ragdoll,['rblue']
240,"[4.64860238e-01 1.22760385e-01 2.12686173e-01 1.98455405e-01
 1.47584384e-01 1.24390129e-01 3.27589729e-01 3.07033812e-01
 2.97201208e-01 3.45122001e-01 3.45735009e-01 2.10806245e-01
 1.55043752e-01 9.78369515e-02 1.63247250e-01 1.17072720e-01
 5.82163728e-01 8.01990664e-02 1.41359917e-01 1.99342096e-01
 1.43909239e-01 1.88402827e-01 3.87776781e-01 4.54576306e-01
 9.16690321e-02 1.96283419e-01 3.09510096e-01 1.53972060e-01
 4.01718503e-02 7.35829718e-02 8.78202883e-02 2.32967837e-02
 3.20880060e-01 1.36477316e-01 1.97046031e-01 8.87317371e-02
 3.43273810e-01 6.65226019e-03 3.44172816e-01 7.71333268e-01
 1.82766331e-04 2.04533196e-02 0.00000000e+00 5.87035096e-17
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",ragdoll,['ragdoll']
241,"[5.06952663e-01 2.05497492e-01 1.44482128e-01 2.03314236e-01
 1.39346266e-01 1.96900828e-01 3.11281228e-01 2.95194498e-01
 2.43951206e-01 2.46000549e-01 3.49752451e-01 3.06361887e-01
 1.30506796e-01 1.31096677e-01 9.54579100e-02 1.29581957e-01
 3.99559275e-01 3.50725621e-01 1.35622295e-01 1.62951710e-01
 1.68396736e-01 1.24842668e-01 5.36970788e-02 3.87767860e-01
 4.04082654e-01 2.40131669e-01 4.29582720e-01 2.13477393e-01
 7.69684884e-02 3.96380995e-02 2.72780749e-02 1.26124836e-01
 8.81598640e-01 3.61447562e-01 2.52773457e-01 5.98519579e-02
 9.57117971e-03 2.62972288e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 8.45714606e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.54528165e-01]",ragdoll,['ragdoll']
242,"[0.41492799 0.13167757 0.1379098  0.2227177  0.06834487 0.12747886
 0.23947985 0.25875729 0.19204405 0.39703276 0.49635815 0.22784582
 0.18188606 0.17019817 0.16119439 0.12574192 0.15746947 0.00749866
 0.20180836 0.12499445 0.06458054 0.10415688 0.14022306 0.22156959
 0.23863792 0.43931134 0.72947604 0.20290851 0.05832698 0.02570056
 0.05793363 0.06598094 0.09585566 0.06022014 0.23431701 0.36234719
 0.1851221  0.4661841  0.5045422  0.52954231 0.01442749 0.03126128
 0.11039827 0.00293284 0.01694626 0.00297721 0.         0.02705098]",ragdoll,['ragdoll']
243,"[0.42478589 0.13393985 0.10557606 0.15596924 0.11816924 0.1004229
 0.33570456 0.31376007 0.37667298 0.34144152 0.33430664 0.23737693
 0.18741054 0.16457134 0.1294149  0.15945048 0.34088769 0.128424
 0.07223038 0.29637539 0.13664192 0.1246366  0.29996928 0.57789574
 0.41699826 0.21839136 0.1686619  0.12987841 0.16261386 0.13701608
 0.02912247 0.05598698 0.6069461  0.17860709 0.19197091 0.28618379
 0.12432389 0.41116453 0.13642129 0.47890719 0.17336752 0.08967451
 0.06485736 0.06273187 0.         0.0474004  0.         0.        ]",ragdoll,['ragdoll']
